OID,OBJECTID,No_UCS,UCS,UCS_F,PAISAJE,TIPO_RELIE,CLIMA,LITOLOGÍA,PROCESOS_G,CARACTERIS,COMPONENTE,PERFIL,PORCENTAJE,Conteo,Suelo1,Suelo2,Suelo3,Suelo4,Perfil1,Perfil2,Perfil3,Porcent1,Porcent2,Porcent3,Porcent4,Index_Taxo,Index_Prop,Unit_Carto,Departamen
-1,1536,UCS_1536,VWA,VWAa,Valle,Plano de inundacion activo de rio meandrico,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial,"Moderadamente profundos, limitados por fluctuaciones de nivel freatico, textura franca. Reaccion neutra. Fertilidad natural media",Consociacion: Aquic Ustifluvents; Areas de depositos de cauce,PN-130,"90, 10",2,Aquic_Ustifluvents,Areas_de_depositos_de_cauce,NA,NA,PN-130,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1537,UCS_1537,VWA,VWAa,Valle,Plano de inundacion activo de rio meandrico,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial,"Moderadamente profundos, limitados por fluctuaciones de nivel freatico, textura franca. Reaccion neutra. Fertilidad natural media",Consociacion: Aquic Ustifluvents; Areas de depositos de cauce,PN-130,"90, 10",2,Aquic_Ustifluvents,Areas_de_depositos_de_cauce,NA,NA,PN-130,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1539,UCS_1539,VWA,VWAa,Valle,Plano de inundacion activo de rio meandrico,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial,"Moderadamente profundos, limitados por fluctuaciones de nivel freatico, textura franca. Reaccion neutra. Fertilidad natural media",Consociacion: Aquic Ustifluvents; Areas de depositos de cauce,PN-130,"90, 10",2,Aquic_Ustifluvents,Areas_de_depositos_de_cauce,NA,NA,PN-130,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1540,UCS_1540,VWA,VWAa,Valle,Plano de inundacion activo de rio meandrico,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial,"Moderadamente profundos, limitados por fluctuaciones de nivel freatico, textura franca. Reaccion neutra. Fertilidad natural media",Consociacion: Aquic Ustifluvents; Areas de depositos de cauce,PN-130,"90, 10",2,Aquic_Ustifluvents,Areas_de_depositos_de_cauce,NA,NA,PN-130,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1552,UCS_1552,VWB,VWBa,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Profundos, limitados por cantos redondeados y fluctuaciones del nivel freatico; textura arcillosa a franco arcillosa. Reaccion ligeramente alcalina a neutra. Fertilidad natural alta",Asociacion: Fluventic Ustropepts; Typic Ustifluvents; Fluventic Haplustolls,PN-132; N-29; PN-110,"50, 40, 10",3,Fluventic_Ustropepts,Typic_Ustifluvents,Fluventic_Haplustolls,NA,PN-132,N-29,PN-110,50,40,10,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1553,UCS_1553,VWB,VWBa,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Profundos, limitados por cantos redondeados y fluctuaciones del nivel freatico; textura arcillosa a franco arcillosa. Reaccion ligeramente alcalina a neutra. Fertilidad natural alta",Asociacion: Fluventic Ustropepts; Typic Ustifluvents; Fluventic Haplustolls,PN-132; N-29; PN-110,"50, 40, 10",3,Fluventic_Ustropepts,Typic_Ustifluvents,Fluventic_Haplustolls,NA,PN-132,N-29,PN-110,50,40,10,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1554,UCS_1554,VWB,VWBa,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Profundos, limitados por cantos redondeados y fluctuaciones del nivel freatico; textura arcillosa a franco arcillosa. Reaccion ligeramente alcalina a neutra. Fertilidad natural alta",Asociacion: Fluventic Ustropepts; Typic Ustifluvents; Fluventic Haplustolls,PN-132; N-29; PN-110,"50, 40, 10",3,Fluventic_Ustropepts,Typic_Ustifluvents,Fluventic_Haplustolls,NA,PN-132,N-29,PN-110,50,40,10,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1560,UCS_1560,VWC,VWCbp,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por cantos redondeados, de textura franco arenosa a franco arcillo limosa. Reaccion neutra. Fertilidad natural alta",Consociacion: Fluventic Ustropepts,PN-129,100,1,Fluventic_Ustropepts,NA,NA,NA,PN-129,NA,NA,100,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1563,UCS_1563,VWC,VWCbp,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por cantos redondeados, de textura franco arenosa a franco arcillo limosa. Reaccion neutra. Fertilidad natural alta",Consociacion: Fluventic Ustropepts,PN-129,100,1,Fluventic_Ustropepts,NA,NA,NA,PN-129,NA,NA,100,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1564,UCS_1564,VWC,VWCbp,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por cantos redondeados, de textura franco arenosa a franco arcillo limosa. Reaccion neutra. Fertilidad natural alta",Consociacion: Fluventic Ustropepts,PN-129,100,1,Fluventic_Ustropepts,NA,NA,NA,PN-129,NA,NA,100,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1565,UCS_1565,VWC,VWCbp,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por cantos redondeados, de textura franco arenosa a franco arcillo limosa. Reaccion neutra. Fertilidad natural alta",Consociacion: Fluventic Ustropepts,PN-129,100,1,Fluventic_Ustropepts,NA,NA,NA,PN-129,NA,NA,100,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1566,UCS_1566,VWC,VWCbp,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por cantos redondeados, de textura franco arenosa a franco arcillo limosa. Reaccion neutra. Fertilidad natural alta",Consociacion: Fluventic Ustropepts,PN-129,100,1,Fluventic_Ustropepts,NA,NA,NA,PN-129,NA,NA,100,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1567,UCS_1567,VWC,VWCbp,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por cantos redondeados, de textura franco arenosa a franco arcillo limosa. Reaccion neutra. Fertilidad natural alta",Consociacion: Fluventic Ustropepts,PN-129,100,1,Fluventic_Ustropepts,NA,NA,NA,PN-129,NA,NA,100,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1568,UCS_1568,VWC,VWCbp,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por cantos redondeados, de textura franco arenosa a franco arcillo limosa. Reaccion neutra. Fertilidad natural alta",Consociacion: Fluventic Ustropepts,PN-129,100,1,Fluventic_Ustropepts,NA,NA,NA,PN-129,NA,NA,100,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1569,UCS_1569,VWC,VWCbp,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por cantos redondeados, de textura franco arenosa a franco arcillo limosa. Reaccion neutra. Fertilidad natural alta",Consociacion: Fluventic Ustropepts,PN-129,100,1,Fluventic_Ustropepts,NA,NA,NA,PN-129,NA,NA,100,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1570,UCS_1570,VWC,VWCbp,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por cantos redondeados, de textura franco arenosa a franco arcillo limosa. Reaccion neutra. Fertilidad natural alta",Consociacion: Fluventic Ustropepts,PN-129,100,1,Fluventic_Ustropepts,NA,NA,NA,PN-129,NA,NA,100,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1571,UCS_1571,VWC,VWCbp,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por cantos redondeados, de textura franco arenosa a franco arcillo limosa. Reaccion neutra. Fertilidad natural alta",Consociacion: Fluventic Ustropepts,PN-129,100,1,Fluventic_Ustropepts,NA,NA,NA,PN-129,NA,NA,100,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1573,UCS_1573,VWC,VWCbp,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por cantos redondeados, de textura franco arenosa a franco arcillo limosa. Reaccion neutra. Fertilidad natural alta",Consociacion: Fluventic Ustropepts,PN-129,100,1,Fluventic_Ustropepts,NA,NA,NA,PN-129,NA,NA,100,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1574,UCS_1574,VWC,VWCbp,Valle,Terraza agradacional,"Calido, seco","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Moderadamente profundos a profundos, limitados por cantos redondeados, de textura franco arenosa a franco arcillo limosa. Reaccion neutra. Fertilidad natural alta",Consociacion: Fluventic Ustropepts,PN-129,100,1,Fluventic_Ustropepts,NA,NA,NA,PN-129,NA,NA,100,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1819,UCS_1819,LVC,LVCb1,Lomerio,Lomas,"Calido, humedo",Arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, textura arcillosa. Fertilidad natural baja",Consociacion: Typic Dystropepts; Oxic Dystropepts,NS-49; N-73,"90, 10",2,Typic_Dystropepts,Oxic_Dystropepts,NA,NA,NS-49,N-73,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1820,UCS_1820,LVD,LVDd1,Lomerio,Lomas,"Calido, humedo",Areniscas con inclusiones de arcillolitas,"Escurrimiento difuso en grado ligero, deslizamiento localizado","Profundos, bien drenados, de textura franco arenosa. Fertilidad natural baja",Consociacion: Oxic Dystropepts; Typic Dystropepts,N-70; NS-50,"80, 20",2,Oxic_Dystropepts,Typic_Dystropepts,NA,NA,N-70,NS-50,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1826,UCS_1826,MUF,MUFe1,Montaña,Lomas,"Calido, muy humedo",Lutitas,"Deslizamientos, reptacion, solifluxion sectorizada","Moderadamente profundos, bien drenados, de textura franco arcillosa a arcillosa. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Troporthents,NS-28; N-68,"90, 10",2,Typic_Dystropepts,Typic_Troporthents,NA,NA,NS-28,N-68,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1829,UCS_1829,LVF,LVFa,Lomerio,Vallecitos,"Calido, humedo","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial y coluvial,"Muy superficiales, limitados por fluctuaciones del nivel freatico, de textura franco arcillosa a arcillosa. Fertilidad natural baja",Consociacion: Aeric Tropic Fluvaquents; Tropic Fluvaquents,N-72,"90, 10",2,Aeric_Tropic_Fluvaquents,Tropic_Fluvaquents,NA,NA,N-72,NA,NA,90,10,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1831,UCS_1831,ME,ME,Montaña,Crestones homoclinales,"Calido, seco","Arcillolitas, limolitas y areniscas",Escurrimiento difuso y concentrado en grado muy severo,"Escasos suelos muy superficiales, limitados por material litologico",Consociacion: Tierras malas,N/A,N/A,1,Tierras_malas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1833,UCS_1833,ME,ME,Montaña,Crestones homoclinales,"Calido, seco","Arcillolitas, limolitas y areniscas",Escurrimiento difuso y concentrado en grado muy severo,"Escasos suelos muy superficiales, limitados por material litologico",Consociacion: Tierras malas,N/A,N/A,1,Tierras_malas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1870,UCS_1870,MQB,MQBf1,Montaña,Filas y vigas,Medio y humedo,Granitos,"Solifluxion en grado ligero, generalizada, deslizamientos localizados","Profundos, bien drenados, de textura franco arcillo arenosa. Fertilidad natural baja",Asociacion: Typic Dystropepts; Typic Troporthents; Oxic Dystropepts,NS-83; NS-17; NS-15,"50, 40, 10",3,Typic_Dystropepts,Typic_Troporthents,Oxic_Dystropepts,NA,NS-83,NS-17,NS-15,50,40,10,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1871,UCS_1871,MQB,MQBf1,Montaña,Filas y vigas,Medio y humedo,Granitos,"Solifluxion en grado ligero, generalizada, deslizamientos localizados","Profundos, bien drenados, de textura franco arcillo arenosa. Fertilidad natural baja",Asociacion: Typic Dystropepts; Typic Troporthents; Oxic Dystropepts,NS-83; NS-17; NS-15,"50, 40, 10",3,Typic_Dystropepts,Typic_Troporthents,Oxic_Dystropepts,NA,NS-83,NS-17,NS-15,50,40,10,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1872,UCS_1872,MQB,MQBf1,Montaña,Filas y vigas,Medio y humedo,Granitos,"Solifluxion en grado ligero, generalizada, deslizamientos localizados","Profundos, bien drenados, de textura franco arcillo arenosa. Fertilidad natural baja",Asociacion: Typic Dystropepts; Typic Troporthents; Oxic Dystropepts,NS-83; NS-17; NS-15,"50, 40, 10",3,Typic_Dystropepts,Typic_Troporthents,Oxic_Dystropepts,NA,NS-83,NS-17,NS-15,50,40,10,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1873,UCS_1873,VVA,VVAa,Valle,Plano de inundacion activo de rio meandrico,"Calido, humedo","Depositos superficiales, clasticos, hidrogenicos. Aluviones mixtos",Sedimentacion aluvial,Profundos a superficiales; drenaje bueno a pobre; textura franco arcillosa a arenosa franca y franco limosa. Fertilidad media,Complejo: Typic Tropofluvents; Aeric Tropic Fluvaquents,NS-53; NS-58,"50, 50",2,Typic_Tropofluvents,Aeric_Tropic_Fluvaquents,NA,NA,NS-53,NS-58,NA,50,50,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1882,UCS_1882,MPT,MPTf1,Montaña,Filas y vigas,Medio y muy humedo,Gneiss,"Deslizamientos, reptacion, solifluxion generalizada en amplios sectores","Moderadamente profundos a profundos, bien drenados, de textura franca arenosa. Fertilidad natural baja",Consociacion: Typic Humitropepts; Lithic Troporthents; Typic Troporthents,N-44; NS-143,"85, 10, 5",3,Typic_Humitropepts,Lithic_Troporthents,Typic_Troporthents,NA,N-44,NS-143,NA,85,10,5,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1885,UCS_1885,MQD,MQDf2,Montaña,Filas y vigas,Medio y humedo,Granito y gneiss,Solifluxion generalizada en grado moderado y severo; deslizamientos,"Superficiales, limitados por roca, excesivamente  drenados, de textura franco arenosa y franco arcillosa con gravilla. Fertilidad media",Complejo: Lithic Troporthents; Typic Troporthents; Oxic Dystropepts,NS-1; NS-124; NS-2,"50, 40, 10",3,Lithic_Troporthents,Typic_Troporthents,Oxic_Dystropepts,NA,NS-1,NS-124,NS-2,50,40,10,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1888,UCS_1888,MQD,MQDf3,Montaña,Filas y vigas,Medio y humedo,Granito y gneiss,Solifluxion generalizada en grado moderado y severo; deslizamientos,"Superficiales, limitados por roca, excesivamente  drenados, de textura franco arenosa y franco arcillosa con gravilla. Fertilidad media",Complejo: Lithic Troporthents; Typic Troporthents; Oxic Dystropepts,NS-1; NS-124; NS-2,"50, 40, 10",3,Lithic_Troporthents,Typic_Troporthents,Oxic_Dystropepts,NA,NS-1,NS-124,NS-2,50,40,10,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1890,UCS_1890,MQG,MQGbp,Montaña,Glacis coluvial,Medio y humedo,"Depositos superficiales, clasticos, gravigenicos e hidrogravigenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Moderadamente profundo, bien drenados, de textura arcillosa con fragmentos de roca. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Eutropepts,PN-13; NS-4,"75, 25",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,PN-13,NS-4,NA,75,25,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1893,UCS_1893,MQG,MQGdp,Montaña,Glacis coluvial,Medio y humedo,"Depositos superficiales, clasticos, gravigenicos e hidrogravigenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Moderadamente profundo, bien drenados, de textura arcillosa con fragmentos de roca. Fertilidad baja",Consociacion: Typic Dystropepts; Typic Eutropepts,PN-13; NS-4,"75, 25",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,PN-13,NS-4,NA,75,25,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1902,UCS_1902,MQL,MQLep,Montaña,Lomas,Medio y humedo,Lutitas y areniscas,Acumulacion en amplios sectores de fragmentos de roca y solifluxion sectorizada,"Moderadamente profundos, bien drenado, textura arcillosa. Fertilidad natural alta",Asociacion: Vertic Eutropepts; Typic Troporthents,PN-72; N-41,"70, 30",2,Vertic_Eutropepts,Typic_Troporthents,NA,NA,PN-72,N-41,NA,70,30,NA,NA,0.000000000000000,0.000000000000000,Asociacion,Norte_de_Santander
-1,1904,UCS_1904,MQT,MQTf1,Montaña,Filas y vigas,Medio y humedo,Gneiss y esquistos,"Deslizamientos, reptacion, desprendimientos de roca, solifluxion en amplios sectores","Profundos, bien drenados, textura franco arcillosa y franco arenosa. Fertilidad natural baja a alta",Complejo: Typic Dystropepts; Typic Eutropepts,NS-16; PN-15,"60, 40",2,Typic_Dystropepts,Typic_Eutropepts,NA,NA,NS-16,PN-15,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1908,UCS_1908,MUC,MUCf1,Montaña,Filas y vigas,"Calido, muy humedo",Granito y gneiss,"Deslizamientos, reptacion","Moderadamente profundos, bien a excesivamente drenados, de textura franco arcillo arenosa. Fertilidad natural muy baja",Consociacion: Typic Dystropepts; Typic Troporthents,NS-67; NS-142,"80, 20",2,Typic_Dystropepts,Typic_Troporthents,NA,NA,NS-67,NS-142,NA,80,20,NA,NA,0.000000000000000,0.000000000000000,Consociacion,Norte_de_Santander
-1,1909,UCS_1909,MUE,MUEe1,Montaña,Crestones homoclinales,"Calido, muy humedo",Arenisca,"Deslizamientos, desprendimientos de roca","Muy superficial a profundos, bien drenados, de textura arenosa franca y franco arcillo arenosa. Fertilidad muy baja",Complejo: Lithic Troporthents; Typic Troporthents,C-06,"60, 40",2,Lithic_Troporthents,Typic_Troporthents,NA,NA,C-06,NA,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1910,UCS_1910,MUE,MUEe1,Montaña,Crestones homoclinales,"Calido, muy humedo",Arenisca,"Deslizamientos, desprendimientos de roca","Muy superficial a profundos, bien drenados, de textura arenosa franca y franco arcillo arenosa. Fertilidad muy baja",Complejo: Lithic Troporthents; Typic Troporthents,C-06,"60, 40",2,Lithic_Troporthents,Typic_Troporthents,NA,NA,C-06,NA,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
-1,1911,UCS_1911,MUG,MUGbp,Montaña,Glacis coluvial,"Calido, muy humedo","Depositos superficiales, clasticos, gravigenicos e hidrogravigenicos, coluviones heterometricos",Sedimentacion coluvial-aluvial,"Profundos a moderadamente profundos, bien drenados, de textura franco arcillo arenosa a arenosa y franca. Fertilidad baja",Complejo: Fluventic Dystropepts; Typic Tropofluvents,PN-44; PN-45,"60, 40",2,Fluventic_Dystropepts,Typic_Tropofluvents,NA,NA,PN-44,PN-45,NA,60,40,NA,NA,0.000000000000000,0.000000000000000,Complejo,Norte_de_Santander
