OBJECTID,UCS_F,UCS_TIPO,DEPTO,NUM_SUELOS,NIVEL_TAXO,RAO,NUCLEO
2478,LUCai,Consociacion,Vichada,1,4,0.095,Nucleo 1
2479,LUCai,Consociacion,Vichada,1,4,0.095,Nucleo 1
2480,LUCai,Consociacion,Vichada,1,4,0.095,Nucleo 1
2481,LUCai,Consociacion,Vichada,1,4,0.095,Nucleo 1
2482,LUCai,Consociacion,Vichada,1,4,0.095,Nucleo 1
2483,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2484,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2485,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2486,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
2487,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
2488,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
2489,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
2490,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2491,LUBd1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2492,LUBe1,Asociacion,Vichada,6,4,0.6125,Nucleo 1
2493,LUBc1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2494,LUBc1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2495,LUBc1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2496,LUBc1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2497,LUBc1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2498,LUBc1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2499,LUBc1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2500,LUBc1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2501,LUBd1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2502,LUBd1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2503,LUBc1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2504,LUBc1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2505,LUBd1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2506,LUBc1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2507,LUBe1,Asociacion,Vichada,6,4,0.6125,Nucleo 1
2508,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2509,AVBc1,Complejo,Vichada,4,4,0.49125,Nucleo 1
2510,AVIai,Complejo,Vichada,4,4,0.675,Nucleo 1
2511,AVFaz,Consociacion,Vichada,3,4,0.34875,Nucleo 1
2512,AVGaz,Complejo,Vichada,5,4,0.61375,Nucleo 1
2513,AVGay,Complejo,Vichada,5,4,0.61375,Nucleo 1
2516,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2517,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
2518,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
2519,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
2520,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2521,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
2522,AVAa,Asociacion,Vichada,6,4,0.71,Nucleo 1
2523,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2524,AVBd2,Complejo,Vichada,4,4,0.49125,Nucleo 1
2525,SUAa1,Asociacion,Vichada,4,4,0.66,Nucleo 1
2526,AVFaz,Consociacion,Vichada,3,4,0.34875,Nucleo 1
2527,AVBb,Complejo,Vichada,4,4,0.49125,Nucleo 1
2528,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2529,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2530,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2531,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2532,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2533,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2534,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2535,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2536,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2537,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2538,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2539,VUAai,Complejo,Vichada,3,4,0.5,Nucleo 1
2540,LUBe1,Asociacion,Vichada,6,4,0.6125,Nucleo 1
2541,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2542,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2543,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2544,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2545,VUBai,Complejo,Vichada,3,4,0.635,Nucleo 1
2546,LUBc1,Asociacion,Vichada,6,4,0.7125,Nucleo 1
2547,AVDbi,Asociacion,Vichada,3,4,0.395,Nucleo 1
2548,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
2549,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
2550,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
2551,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
2552,RUAai,Complejo,Vichada,3,4,0.44625,Nucleo 1
2553,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
2554,VVCai,Consociacion,Vichada,2,4,0.32,Nucleo 1
2555,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2556,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2557,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2558,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2559,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2560,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2561,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2562,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2563,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2564,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2565,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2566,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2567,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2568,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2569,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2570,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2571,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2572,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2573,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2574,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2575,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2576,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2577,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2578,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2579,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2580,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2581,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2582,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
2583,VVBai,Asociacion,Vichada,4,4,0.6425,Nucleo 1
